date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:53	81332/81332	---M--	200	added ('OK')	font/woff	date:Mon,%2031%20May%202021%2001:30:42%20GMT	https://theme-land.com/gamefi/assets/fonts/icons/Icons-Line.woff?v=2.4.0	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/icons/Icons-Lineb26c.woff	(from https://theme-land.com/gamefi/assets/css/vendor/icons.min.css)
17:47:54	82448/82448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:25:20%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:54	82448/82448	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:25:20%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extraboldd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:54	36960/36960	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:30:58%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:55	82260/82260	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:31:14%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Extrabold.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:55	89726/89726	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:25:44%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:56	89726/89726	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:25:44%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:56	41060/41060	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:31:28%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:56	89508/89508	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:31:38%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-UltraLightItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:57	87474/87474	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:00%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:57	87474/87474	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:00%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:57	41308/41308	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:31:52%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:58	87280/87280	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:32:04%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BoldItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:58	84132/84132	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:14%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:58	84132/84132	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:14%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semiboldd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:59	38272/38272	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:32:24%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:47:59	83948/83948	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:32:36%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Semibold.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:00	86866/86866	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:28%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:00	86866/86866	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:28%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:00	41148/41148	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:32:48%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:01	86668/86668	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:33:00%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-BlackItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:01	89262/89262	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:50%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:02	89262/89262	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:26:50%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:02	40400/40400	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:33:12%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:02	89068/89068	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:33:24%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ThinItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:02	86242/86242	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:08%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:03	86242/86242	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:08%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:03	40064/40064	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:33:36%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:04	86028/86028	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:33:46%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-ExtraboldItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:04	83124/83124	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:24%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:05	83124/83124	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:24%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Blackd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:06	38224/38224	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:33:58%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:07	82952/82952	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:34:08%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Black.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:07	87212/87212	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:42%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:07	40752/40752	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:34:32%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:08	87212/87212	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:42%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:08	86776/86776	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:34:42%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-HeavyItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:08	84480/84480	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:52%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:08	84480/84480	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:27:52%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regulard41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:09	37100/37100	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:34:52%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:09	84300/84300	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:35:02%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Regular.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:10	86226/86226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:04%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:10	86226/86226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:04%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:10	40060/40060	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:35:14%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:11	86016/86016	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:35:24%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-SemiboldItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:11	84740/84740	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:18%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:11	84740/84740	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:18%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Mediumd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:12	38848/38848	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:35:34%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:12	84564/84564	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:35:44%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Medium.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:13	83624/83624	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:13	83624/83624	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Boldd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:13	38372/38372	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:36:16%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:13	83456/83456	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:36:26%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Bold.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:14	88690/88690	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:42%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:15	88690/88690	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:42%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:15	40380/40380	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:36:38%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:15	88484/88484	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:36:50%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-RegularItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:15	84900/84900	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:54%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:16	84900/84900	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:28:54%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Lightd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:16	38028/38028	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:37:00%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:17	84728/84728	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:37:10%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Light.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:17	88966/88966	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:06%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:17	88966/88966	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:06%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:18	40884/40884	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:37:20%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:18	88768/88768	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:37:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-LightItalic.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:19	82968/82968	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:18%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:19	82968/82968	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:18%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavyd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:19	37408/37408	---M--	200	added ('OK')	font/woff	date:Thu,%2017%20Jun%202021%2005:37:42%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.woff	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.woff	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:19	82572/82572	---M--	200	added ('OK')	font/ttf	date:Thu,%2017%20Jun%202021%2005:37:52%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.ttf	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-Heavy.ttf	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:20	89206/89206	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.eot	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
17:48:20	89206/89206	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2017%20Jun%202021%2005:29:30%20GMT	https://theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalic.eot?	C:/Meus%20Sites/gameon/theme-land.com/gamefi/assets/fonts/gilroy/Gilroy-MediumItalicd41d.eot	(from https://theme-land.com/gamefi/assets/css/vendor/gilroy.css)
